transaction_id,action,action_timestamp,action_success,amount_recovered,time_to_recovery_min,attempt_number_after_action,failure_after_action,stopping_rule_triggered,intervention_cost
TXN1008748,retry,2026-05-24 07:24:57,1,6407.03,266.0,2,0,0,2.0
TXN1008748,reminder,2026-05-24 07:15:57,1,6407.03,315.0,1,0,0,1.0
TXN1008748,escalation,2026-05-24 07:20:57,1,6407.03,354.0,1,0,0,15.0
TXN1008751,retry,2026-03-25 07:53:27,1,6595.62,204.0,2,0,0,2.0
TXN1008751,reminder,2026-03-25 08:45:27,0,0.0,,1,1,0,1.0
TXN1008751,escalation,2026-03-25 08:19:27,0,0.0,,1,1,0,15.0
TXN1008752,retry,2026-01-27 07:22:45,1,22565.05,107.0,2,0,0,2.0
TXN1008752,reminder,2026-01-27 07:20:45,1,22565.05,301.0,1,0,0,1.0
TXN1008752,escalation,2026-01-27 08:39:45,1,22565.05,315.0,1,0,0,15.0
TXN1008753,retry,2026-06-18 07:38:43,1,5818.44,159.0,2,0,0,2.0
TXN1008753,reminder,2026-06-18 09:35:43,0,0.0,,1,1,0,1.0
TXN1008753,escalation,2026-06-18 08:29:43,1,5818.44,217.0,1,0,0,15.0
TXN1008754,retry,2026-03-01 22:38:27,1,5811.97,146.0,2,0,0,2.0
TXN1008754,reminder,2026-03-01 22:14:27,1,5811.97,343.0,1,0,0,1.0
TXN1008754,escalation,2026-03-01 23:40:27,1,5811.97,76.0,1,0,0,15.0
TXN1008759,retry,2026-06-08 02:35:20,1,2611.59,209.0,3,0,0,2.0
TXN1008759,reminder,2026-06-08 02:04:20,0,0.0,,2,1,0,1.0
TXN1008759,escalation,2026-06-08 01:59:20,1,2611.59,352.0,2,0,0,15.0
TXN1008762,retry,2026-05-14 09:55:57,1,32706.71,245.0,2,0,0,2.0
TXN1008762,reminder,2026-05-14 12:24:57,0,0.0,,1,1,0,1.0
TXN1008762,escalation,2026-05-14 10:01:57,0,0.0,,1,1,0,15.0
TXN1008765,retry,2026-06-13 20:32:23,1,3487.07,33.0,2,0,0,2.0
TXN1008765,reminder,2026-06-13 22:15:23,0,0.0,,1,1,0,1.0
TXN1008765,escalation,2026-06-13 22:51:23,1,3487.07,115.0,1,0,0,15.0
TXN1008766,retry,2026-04-04 10:29:05,0,0.0,,2,1,0,2.0
TXN1008766,reminder,2026-04-04 08:44:05,1,10958.93,160.0,1,0,0,1.0
TXN1008766,escalation,2026-04-04 11:04:05,1,10958.93,337.0,1,0,0,15.0
TXN1008773,retry,2026-05-04 09:38:15,0,0.0,,3,1,0,2.0
TXN1008773,reminder,2026-05-04 10:58:15,0,0.0,,2,1,0,1.0
TXN1008773,escalation,2026-05-04 09:24:15,1,5176.75,86.0,2,0,0,15.0
TXN1008774,retry,2026-01-06 11:46:17,1,527.44,87.0,4,0,1,2.0
TXN1008774,reminder,2026-01-06 13:26:17,0,0.0,,3,1,0,1.0
TXN1008774,escalation,2026-01-06 12:20:17,0,0.0,,3,1,0,15.0
TXN1008778,retry,2026-06-16 00:02:30,1,10302.54,142.0,3,0,0,2.0
TXN1008778,reminder,2026-06-15 23:38:30,1,10302.54,2.0,2,0,0,1.0
TXN1008778,escalation,2026-06-16 00:45:30,1,10302.54,8.0,2,0,0,15.0
TXN1008779,retry,2026-01-21 01:53:18,0,0.0,,3,1,0,2.0
TXN1008779,reminder,2026-01-21 01:50:18,0,0.0,,2,1,0,1.0
TXN1008779,escalation,2026-01-21 02:43:18,1,8032.86,243.0,2,0,0,15.0
TXN1008780,retry,2026-01-09 11:03:03,1,1959.51,42.0,4,0,1,2.0
TXN1008780,reminder,2026-01-09 11:15:03,0,0.0,,3,1,0,1.0
TXN1008780,escalation,2026-01-09 10:01:03,0,0.0,,3,1,0,15.0
TXN1008782,retry,2026-06-11 19:25:39,0,0.0,,3,1,0,2.0
TXN1008782,reminder,2026-06-11 20:59:39,1,2312.4,278.0,2,0,0,1.0
TXN1008782,escalation,2026-06-11 20:06:39,1,2312.4,4.0,2,0,0,15.0
TXN1008793,retry,2026-03-18 12:33:31,1,549.23,330.0,3,0,0,2.0
TXN1008793,reminder,2026-03-18 10:43:31,1,549.23,126.0,2,0,0,1.0
TXN1008793,escalation,2026-03-18 11:02:31,0,0.0,,2,1,0,15.0
TXN1008796,retry,2026-01-26 18:02:04,1,1916.89,11.0,2,0,0,2.0
TXN1008796,reminder,2026-01-26 19:34:04,1,1916.89,315.0,1,0,0,1.0
TXN1008796,escalation,2026-01-26 18:16:04,0,0.0,,1,1,0,15.0
TXN1008802,retry,2026-02-16 12:25:09,1,1939.84,258.0,2,0,0,2.0
TXN1008802,reminder,2026-02-16 14:58:09,1,1939.84,176.0,1,0,0,1.0
TXN1008802,escalation,2026-02-16 14:51:09,0,0.0,,1,1,0,15.0
TXN1008803,retry,2026-05-29 21:58:39,0,0.0,,2,1,0,2.0
TXN1008803,reminder,2026-05-29 23:10:39,1,35403.83,73.0,1,0,0,1.0
TXN1008803,escalation,2026-05-29 22:41:39,0,0.0,,1,1,0,15.0
TXN1008807,retry,2026-01-20 13:18:40,1,781.07,254.0,2,0,0,2.0
TXN1008807,reminder,2026-01-20 12:44:40,0,0.0,,1,1,0,1.0
TXN1008807,escalation,2026-01-20 13:36:40,0,0.0,,1,1,0,15.0
TXN1008808,retry,2026-06-19 03:04:30,0,0.0,,2,1,0,2.0
TXN1008808,reminder,2026-06-19 02:50:30,1,11110.86,186.0,1,0,0,1.0
TXN1008808,escalation,2026-06-19 01:36:30,0,0.0,,1,1,0,15.0
TXN1008810,retry,2026-01-11 03:47:45,0,0.0,,2,1,0,2.0
TXN1008810,reminder,2026-01-11 03:26:45,1,9320.44,148.0,1,0,0,1.0
TXN1008810,escalation,2026-01-11 05:26:45,0,0.0,,1,1,0,15.0
TXN1008812,retry,2026-05-20 23:06:48,1,3317.68,290.0,3,0,0,2.0
TXN1008812,reminder,2026-05-21 01:43:48,0,0.0,,2,1,0,1.0
TXN1008812,escalation,2026-05-21 00:29:48,1,3317.68,82.0,2,0,0,15.0
TXN1008815,retry,2026-05-22 20:27:28,1,17024.71,166.0,4,0,1,2.0
TXN1008815,reminder,2026-05-22 19:41:28,1,17024.71,50.0,3,0,0,1.0
TXN1008815,escalation,2026-05-22 20:53:28,0,0.0,,3,1,0,15.0
TXN1008816,retry,2026-03-01 13:58:39,1,5155.83,29.0,2,0,0,2.0
TXN1008816,reminder,2026-03-01 11:47:39,1,5155.83,158.0,1,0,0,1.0
TXN1008816,escalation,2026-03-01 11:48:39,1,5155.83,242.0,1,0,0,15.0
TXN1008817,retry,2026-03-21 20:59:14,0,0.0,,2,1,0,2.0
TXN1008817,reminder,2026-03-21 22:56:14,1,3048.3,321.0,1,0,0,1.0
TXN1008817,escalation,2026-03-21 22:09:14,0,0.0,,1,1,0,15.0
TXN1008820,retry,2026-05-29 22:56:38,1,1532.2,164.0,2,0,0,2.0
TXN1008820,reminder,2026-05-29 22:24:38,0,0.0,,1,1,0,1.0
TXN1008820,escalation,2026-05-29 22:47:38,0,0.0,,1,1,0,15.0
TXN1008822,retry,2026-03-12 21:19:35,1,1332.51,270.0,2,0,0,2.0
TXN1008822,reminder,2026-03-12 20:04:35,0,0.0,,1,1,0,1.0
TXN1008822,escalation,2026-03-12 19:25:35,1,1332.51,128.0,1,0,0,15.0
TXN1008823,retry,2026-05-18 04:18:05,0,0.0,,4,1,1,2.0
TXN1008823,reminder,2026-05-18 03:57:05,0,0.0,,3,1,0,1.0
TXN1008823,escalation,2026-05-18 04:03:05,0,0.0,,3,1,0,15.0
TXN1008826,retry,2026-06-13 09:04:39,1,6776.54,270.0,3,0,0,2.0
TXN1008826,reminder,2026-06-13 11:20:39,0,0.0,,2,1,0,1.0
TXN1008826,escalation,2026-06-13 10:50:39,1,6776.54,298.0,2,0,0,15.0
TXN1008831,retry,2026-03-13 12:32:00,0,0.0,,2,1,0,2.0
TXN1008831,reminder,2026-03-13 12:28:00,0,0.0,,1,1,0,1.0
TXN1008831,escalation,2026-03-13 14:45:00,0,0.0,,1,1,0,15.0
TXN1008833,retry,2026-06-25 08:26:10,1,3968.31,229.0,2,0,0,2.0
TXN1008833,reminder,2026-06-25 06:56:10,0,0.0,,1,1,0,1.0
TXN1008833,escalation,2026-06-25 09:06:10,1,3968.31,211.0,1,0,0,15.0
TXN1008834,retry,2026-06-08 05:53:03,1,4707.29,254.0,2,0,0,2.0
TXN1008834,reminder,2026-06-08 03:44:03,0,0.0,,1,1,0,1.0
TXN1008834,escalation,2026-06-08 04:33:03,0,0.0,,1,1,0,15.0
TXN1008835,retry,2026-06-29 14:12:31,1,79875.95,265.0,2,0,0,2.0
TXN1008835,reminder,2026-06-29 13:25:31,0,0.0,,1,1,0,1.0
TXN1008835,escalation,2026-06-29 12:22:31,1,79875.95,66.0,1,0,0,15.0
TXN1008836,retry,2026-06-28 12:53:05,1,20575.9,112.0,3,0,0,2.0
TXN1008836,reminder,2026-06-28 11:54:05,1,20575.9,272.0,2,0,0,1.0
TXN1008836,escalation,2026-06-28 13:45:05,0,0.0,,2,1,0,15.0
TXN1008839,retry,2026-03-26 17:29:59,0,0.0,,2,1,0,2.0
TXN1008839,reminder,2026-03-26 16:06:59,1,3158.12,273.0,1,0,0,1.0
TXN1008839,escalation,2026-03-26 17:12:59,1,3158.12,73.0,1,0,0,15.0
TXN1008842,retry,2026-03-13 14:13:45,1,1793.9,137.0,2,0,0,2.0
TXN1008842,reminder,2026-03-13 14:21:45,1,1793.9,4.0,1,0,0,1.0
TXN1008842,escalation,2026-03-13 15:21:45,0,0.0,,1,1,0,15.0
TXN1008843,retry,2026-01-07 19:41:29,1,5708.88,64.0,3,0,0,2.0
TXN1008843,reminder,2026-01-07 19:35:29,0,0.0,,2,1,0,1.0
TXN1008843,escalation,2026-01-07 20:42:29,0,0.0,,2,1,0,15.0
TXN1008845,retry,2026-04-27 07:35:04,0,0.0,,3,1,0,2.0
TXN1008845,reminder,2026-04-27 10:02:04,0,0.0,,2,1,0,1.0
TXN1008845,escalation,2026-04-27 08:23:04,0,0.0,,2,1,0,15.0
TXN1008846,retry,2026-04-17 05:00:00,1,3773.92,3.0,3,0,0,2.0
TXN1008846,reminder,2026-04-17 07:40:00,0,0.0,,2,1,0,1.0
TXN1008846,escalation,2026-04-17 07:24:00,0,0.0,,2,1,0,15.0
TXN1008847,retry,2026-06-26 01:37:07,1,5317.72,295.0,2,0,0,2.0
TXN1008847,reminder,2026-06-26 02:44:07,1,5317.72,189.0,1,0,0,1.0
TXN1008847,escalation,2026-06-26 00:13:07,0,0.0,,1,1,0,15.0
TXN1008848,retry,2026-06-23 17:14:04,1,74639.6,353.0,2,0,0,2.0
TXN1008848,reminder,2026-06-23 17:00:04,0,0.0,,1,1,0,1.0
TXN1008848,escalation,2026-06-23 19:24:04,1,74639.6,68.0,1,0,0,15.0
TXN1008850,retry,2026-05-28 02:48:35,0,0.0,,3,1,0,2.0
TXN1008850,reminder,2026-05-28 03:59:35,0,0.0,,2,1,0,1.0
TXN1008850,escalation,2026-05-28 05:16:35,0,0.0,,2,1,0,15.0
TXN1008851,retry,2026-05-17 23:51:49,0,0.0,,2,1,0,2.0
TXN1008851,reminder,2026-05-18 01:53:49,1,3165.85,203.0,1,0,0,1.0
TXN1008851,escalation,2026-05-18 02:03:49,1,3165.85,22.0,1,0,0,15.0
TXN1008853,retry,2026-04-17 21:08:24,1,2670.21,269.0,2,0,0,2.0
TXN1008853,reminder,2026-04-17 21:10:24,0,0.0,,1,1,0,1.0
TXN1008853,escalation,2026-04-17 23:29:24,0,0.0,,1,1,0,15.0
TXN1008855,retry,2026-01-13 07:50:20,0,0.0,,2,1,0,2.0
TXN1008855,reminder,2026-01-13 09:31:20,1,658.91,350.0,1,0,0,1.0
TXN1008855,escalation,2026-01-13 08:29:20,0,0.0,,1,1,0,15.0
TXN1008856,retry,2026-04-06 22:30:34,1,25186.91,123.0,2,0,0,2.0
TXN1008856,reminder,2026-04-06 21:12:34,1,25186.91,32.0,1,0,0,1.0
TXN1008856,escalation,2026-04-06 21:04:34,0,0.0,,1,1,0,15.0
TXN1008864,retry,2026-06-24 00:31:36,0,0.0,,2,1,0,2.0
TXN1008864,reminder,2026-06-24 01:06:36,1,4053.16,356.0,1,0,0,1.0
TXN1008864,escalation,2026-06-24 01:26:36,1,4053.16,280.0,1,0,0,15.0
TXN1008870,retry,2026-04-22 04:20:24,1,2793.68,106.0,2,0,0,2.0
TXN1008870,reminder,2026-04-22 04:31:24,1,2793.68,272.0,1,0,0,1.0
TXN1008870,escalation,2026-04-22 05:40:24,0,0.0,,1,1,0,15.0
TXN1008872,retry,2026-06-03 04:16:21,1,8058.18,91.0,2,0,0,2.0
TXN1008872,reminder,2026-06-03 04:48:21,1,8058.18,95.0,1,0,0,1.0
TXN1008872,escalation,2026-06-03 04:45:21,1,8058.18,237.0,1,0,0,15.0
TXN1008875,retry,2026-03-18 05:37:00,1,1714.19,318.0,3,0,0,2.0
TXN1008875,reminder,2026-03-18 05:49:00,0,0.0,,2,1,0,1.0
TXN1008875,escalation,2026-03-18 04:44:00,1,1714.19,298.0,2,0,0,15.0
TXN1008879,retry,2026-06-02 12:32:56,1,1069.33,4.0,2,0,0,2.0
TXN1008879,reminder,2026-06-02 12:31:56,1,1069.33,150.0,1,0,0,1.0
TXN1008879,escalation,2026-06-02 12:24:56,0,0.0,,1,1,0,15.0
TXN1008882,retry,2026-05-10 18:22:49,1,5999.07,121.0,2,0,0,2.0
TXN1008882,reminder,2026-05-10 16:27:49,1,5999.07,165.0,1,0,0,1.0
TXN1008882,escalation,2026-05-10 16:09:49,1,5999.07,154.0,1,0,0,15.0
TXN1008883,retry,2026-05-23 22:33:04,1,1387.87,231.0,2,0,0,2.0
TXN1008883,reminder,2026-05-24 00:09:04,1,1387.87,312.0,1,0,0,1.0
TXN1008883,escalation,2026-05-23 23:04:04,1,1387.87,122.0,1,0,0,15.0
TXN1008884,retry,2026-03-31 04:12:08,1,2465.26,348.0,3,0,0,2.0
TXN1008884,reminder,2026-03-31 06:13:08,0,0.0,,2,1,0,1.0
TXN1008884,escalation,2026-03-31 05:24:08,1,2465.26,227.0,2,0,0,15.0
TXN1008886,retry,2026-06-09 19:57:34,1,4821.77,356.0,2,0,0,2.0
TXN1008886,reminder,2026-06-09 20:25:34,0,0.0,,1,1,0,1.0
TXN1008886,escalation,2026-06-09 20:19:34,0,0.0,,1,1,0,15.0
TXN1008890,retry,2026-02-07 11:05:59,1,4332.49,196.0,2,0,0,2.0
TXN1008890,reminder,2026-02-07 11:04:59,1,4332.49,325.0,1,0,0,1.0
TXN1008890,escalation,2026-02-07 10:50:59,1,4332.49,144.0,1,0,0,15.0
TXN1008894,retry,2026-01-22 19:42:13,1,44148.6,135.0,2,0,0,2.0
TXN1008894,reminder,2026-01-22 18:10:13,1,44148.6,330.0,1,0,0,1.0
TXN1008894,escalation,2026-01-22 17:56:13,0,0.0,,1,1,0,15.0
TXN1008895,retry,2026-02-13 12:52:53,0,0.0,,4,1,1,2.0
TXN1008895,reminder,2026-02-13 12:46:53,0,0.0,,3,1,0,1.0
TXN1008895,escalation,2026-02-13 10:49:53,0,0.0,,3,1,0,15.0
TXN1008900,retry,2026-01-15 23:55:26,1,4275.01,303.0,2,0,0,2.0
TXN1008900,reminder,2026-01-16 00:25:26,0,0.0,,1,1,0,1.0
TXN1008900,escalation,2026-01-15 22:26:26,0,0.0,,1,1,0,15.0
TXN1008905,retry,2026-03-28 21:02:39,0,0.0,,2,1,0,2.0
TXN1008905,reminder,2026-03-28 21:11:39,0,0.0,,1,1,0,1.0
TXN1008905,escalation,2026-03-28 22:43:39,0,0.0,,1,1,0,15.0
TXN1008906,retry,2026-03-27 14:00:40,1,14265.95,285.0,4,0,1,2.0
TXN1008906,reminder,2026-03-27 12:31:40,1,14265.95,13.0,3,0,0,1.0
TXN1008906,escalation,2026-03-27 12:11:40,0,0.0,,3,1,0,15.0
TXN1008907,retry,2026-03-22 01:47:41,1,1710.72,134.0,4,0,1,2.0
TXN1008907,reminder,2026-03-22 03:37:41,0,0.0,,3,1,0,1.0
TXN1008907,escalation,2026-03-22 02:45:41,1,1710.72,244.0,3,0,0,15.0
TXN1008909,retry,2026-04-28 23:08:17,1,1720.57,90.0,4,0,1,2.0
TXN1008909,reminder,2026-04-28 21:14:17,1,1720.57,197.0,3,0,0,1.0
TXN1008909,escalation,2026-04-28 21:45:17,0,0.0,,3,1,0,15.0
TXN1008912,retry,2026-06-02 08:21:15,1,3821.99,132.0,3,0,0,2.0
TXN1008912,reminder,2026-06-02 07:19:15,0,0.0,,2,1,0,1.0
TXN1008912,escalation,2026-06-02 07:36:15,1,3821.99,143.0,2,0,0,15.0
TXN1008916,retry,2026-04-15 22:06:29,1,42048.39,318.0,3,0,0,2.0
TXN1008916,reminder,2026-04-15 20:54:29,0,0.0,,2,1,0,1.0
TXN1008916,escalation,2026-04-15 22:50:29,0,0.0,,2,1,0,15.0
TXN1008918,retry,2026-04-22 18:15:55,1,6619.26,158.0,3,0,0,2.0
TXN1008918,reminder,2026-04-22 16:09:55,1,6619.26,13.0,2,0,0,1.0
TXN1008918,escalation,2026-04-22 18:59:55,1,6619.26,92.0,2,0,0,15.0
TXN1008922,retry,2026-01-01 09:12:54,0,0.0,,3,1,0,2.0
TXN1008922,reminder,2026-01-01 08:38:54,1,17267.53,80.0,2,0,0,1.0
TXN1008922,escalation,2026-01-01 07:24:54,1,17267.53,57.0,2,0,0,15.0
TXN1008923,retry,2026-02-12 16:34:50,0,0.0,,2,1,0,2.0
TXN1008923,reminder,2026-02-12 15:44:50,1,9635.25,217.0,1,0,0,1.0
TXN1008923,escalation,2026-02-12 16:27:50,0,0.0,,1,1,0,15.0
TXN1008925,retry,2026-04-14 05:36:31,0,0.0,,5,1,1,2.0
TXN1008925,reminder,2026-04-14 04:15:31,1,8992.6,101.0,4,0,0,1.0
TXN1008925,escalation,2026-04-14 04:55:31,1,8992.6,116.0,4,0,0,15.0
TXN1008927,retry,2026-04-08 01:39:56,0,0.0,,2,1,0,2.0
TXN1008927,reminder,2026-04-08 02:32:56,0,0.0,,1,1,0,1.0
TXN1008927,escalation,2026-04-08 01:24:56,1,1164.08,167.0,1,0,0,15.0
TXN1008930,retry,2026-03-01 03:48:28,1,2142.37,285.0,3,0,0,2.0
TXN1008930,reminder,2026-03-01 02:54:28,0,0.0,,2,1,0,1.0
TXN1008930,escalation,2026-03-01 01:09:28,0,0.0,,2,1,0,15.0
TXN1008932,retry,2026-01-23 16:34:27,1,24149.94,61.0,4,0,1,2.0
TXN1008932,reminder,2026-01-23 17:34:27,1,24149.94,217.0,3,0,0,1.0
TXN1008932,escalation,2026-01-23 15:01:27,0,0.0,,3,1,0,15.0
TXN1008939,retry,2026-03-14 20:50:32,1,1477.18,111.0,3,0,0,2.0
TXN1008939,reminder,2026-03-14 20:42:32,0,0.0,,2,1,0,1.0
TXN1008939,escalation,2026-03-14 19:45:32,1,1477.18,283.0,2,0,0,15.0
TXN1008942,retry,2026-04-29 21:37:13,0,0.0,,4,1,1,2.0
TXN1008942,reminder,2026-04-29 22:21:13,0,0.0,,3,1,0,1.0
TXN1008942,escalation,2026-04-29 21:54:13,1,6485.99,283.0,3,0,0,15.0
TXN1008944,retry,2026-05-28 00:47:17,1,6523.22,286.0,3,0,0,2.0
TXN1008944,reminder,2026-05-27 23:28:17,0,0.0,,2,1,0,1.0
TXN1008944,escalation,2026-05-28 00:33:17,0,0.0,,2,1,0,15.0
TXN1008946,retry,2026-04-18 18:40:56,1,7526.82,205.0,2,0,0,2.0
TXN1008946,reminder,2026-04-18 18:27:56,1,7526.82,146.0,1,0,0,1.0
TXN1008946,escalation,2026-04-18 19:13:56,1,7526.82,95.0,1,0,0,15.0
TXN1008947,retry,2026-04-14 23:20:27,1,14813.38,119.0,3,0,0,2.0
TXN1008947,reminder,2026-04-15 00:36:27,1,14813.38,176.0,2,0,0,1.0
TXN1008947,escalation,2026-04-15 01:41:27,1,14813.38,71.0,2,0,0,15.0
TXN1008953,retry,2026-03-11 06:40:42,0,0.0,,4,1,1,2.0
TXN1008953,reminder,2026-03-11 08:26:42,0,0.0,,3,1,0,1.0
TXN1008953,escalation,2026-03-11 06:45:42,0,0.0,,3,1,0,15.0
TXN1008954,retry,2026-04-09 23:19:02,0,0.0,,4,1,1,2.0
TXN1008954,reminder,2026-04-09 22:22:02,0,0.0,,3,1,0,1.0
TXN1008954,escalation,2026-04-09 22:36:02,1,7735.34,18.0,3,0,0,15.0
TXN1008956,retry,2026-03-02 19:46:40,0,0.0,,3,1,0,2.0
TXN1008956,reminder,2026-03-02 20:42:40,1,4100.68,213.0,2,0,0,1.0
TXN1008956,escalation,2026-03-02 19:24:40,1,4100.68,123.0,2,0,0,15.0
TXN1008964,retry,2026-03-01 05:59:46,1,3295.63,175.0,2,0,0,2.0
TXN1008964,reminder,2026-03-01 08:37:46,0,0.0,,1,1,0,1.0
TXN1008964,escalation,2026-03-01 07:25:46,0,0.0,,1,1,0,15.0
TXN1008965,retry,2026-05-04 03:30:01,0,0.0,,2,1,0,2.0
TXN1008965,reminder,2026-05-04 03:27:01,1,3093.21,149.0,1,0,0,1.0
TXN1008965,escalation,2026-05-04 04:46:01,0,0.0,,1,1,0,15.0
TXN1008966,retry,2026-01-24 09:56:36,0,0.0,,2,1,0,2.0
TXN1008966,reminder,2026-01-24 10:36:36,1,412.4,72.0,1,0,0,1.0
TXN1008966,escalation,2026-01-24 10:30:36,0,0.0,,1,1,1,15.0
TXN1008968,retry,2026-06-25 13:33:33,1,4320.6,148.0,2,0,0,2.0
TXN1008968,reminder,2026-06-25 12:56:33,1,4320.6,336.0,1,0,0,1.0
TXN1008968,escalation,2026-06-25 13:33:33,1,4320.6,208.0,1,0,0,15.0
TXN1008974,retry,2026-02-04 21:49:43,0,0.0,,3,1,0,2.0
TXN1008974,reminder,2026-02-04 21:51:43,0,0.0,,2,1,0,1.0
TXN1008974,escalation,2026-02-04 21:09:43,1,9940.43,56.0,2,0,0,15.0
TXN1008975,retry,2026-02-22 17:42:02,1,2697.6,345.0,2,0,0,2.0
TXN1008975,reminder,2026-02-22 17:18:02,1,2697.6,213.0,1,0,0,1.0
TXN1008975,escalation,2026-02-22 18:34:02,0,0.0,,1,1,0,15.0
TXN1008977,retry,2026-05-01 03:52:10,0,0.0,,3,1,0,2.0
TXN1008977,reminder,2026-05-01 04:13:10,0,0.0,,2,1,0,1.0
TXN1008977,escalation,2026-05-01 03:21:10,0,0.0,,2,1,0,15.0
TXN1008985,retry,2026-03-02 09:47:34,1,2613.28,163.0,2,0,0,2.0
TXN1008985,reminder,2026-03-02 09:14:34,0,0.0,,1,1,0,1.0
TXN1008985,escalation,2026-03-02 09:05:34,0,0.0,,1,1,0,15.0
TXN1008986,retry,2026-04-08 21:54:13,1,10390.72,183.0,2,0,0,2.0
TXN1008986,reminder,2026-04-08 20:10:13,0,0.0,,1,1,0,1.0
TXN1008986,escalation,2026-04-08 21:32:13,0,0.0,,1,1,0,15.0
TXN1008987,retry,2026-06-25 21:06:04,1,1933.92,102.0,3,0,0,2.0
TXN1008987,reminder,2026-06-25 20:34:04,0,0.0,,2,1,0,1.0
TXN1008987,escalation,2026-06-25 20:33:04,1,1933.92,184.0,2,0,0,15.0
TXN1008991,retry,2026-02-26 15:23:08,0,0.0,,3,1,0,2.0
TXN1008991,reminder,2026-02-26 14:41:08,1,1739.75,61.0,2,0,0,1.0
TXN1008991,escalation,2026-02-26 15:33:08,1,1739.75,322.0,2,0,0,15.0
TXN1008993,retry,2026-05-01 12:02:08,0,0.0,,4,1,1,2.0
TXN1008993,reminder,2026-05-01 12:28:08,0,0.0,,3,1,0,1.0
TXN1008993,escalation,2026-05-01 11:03:08,0,0.0,,3,1,0,15.0
TXN1008994,retry,2026-03-28 04:31:20,1,2422.41,130.0,3,0,0,2.0
TXN1008994,reminder,2026-03-28 04:30:20,1,2422.41,183.0,2,0,0,1.0
TXN1008994,escalation,2026-03-28 04:50:20,1,2422.41,271.0,2,0,0,15.0
TXN1008996,retry,2026-06-28 02:01:26,0,0.0,,2,1,0,2.0
TXN1008996,reminder,2026-06-28 02:22:26,1,7059.74,262.0,1,0,0,1.0
TXN1008996,escalation,2026-06-28 02:23:26,1,7059.74,280.0,1,0,0,15.0
TXN1009005,retry,2026-06-16 14:38:47,0,0.0,,5,1,1,2.0
TXN1009005,reminder,2026-06-16 13:22:47,1,2147.42,95.0,4,0,0,1.0
TXN1009005,escalation,2026-06-16 13:23:47,1,2147.42,78.0,4,0,0,15.0
TXN1009008,retry,2026-04-09 21:18:44,1,9720.21,301.0,2,0,0,2.0
TXN1009008,reminder,2026-04-09 19:53:44,0,0.0,,1,1,0,1.0
TXN1009008,escalation,2026-04-09 21:17:44,1,9720.21,17.0,1,0,0,15.0
TXN1009009,retry,2026-01-24 23:23:09,1,1637.9,285.0,2,0,0,2.0
TXN1009009,reminder,2026-01-24 22:23:09,1,1637.9,337.0,1,0,0,1.0
TXN1009009,escalation,2026-01-24 23:15:09,0,0.0,,1,1,0,15.0
TXN1009010,retry,2026-02-22 23:16:40,0,0.0,,3,1,0,2.0
TXN1009010,reminder,2026-02-22 20:45:40,0,0.0,,2,1,0,1.0
TXN1009010,escalation,2026-02-22 21:17:40,1,2632.56,186.0,2,0,0,15.0
TXN1009013,retry,2026-05-11 11:02:22,1,2070.61,343.0,2,0,0,2.0
TXN1009013,reminder,2026-05-11 11:00:22,0,0.0,,1,1,0,1.0
TXN1009013,escalation,2026-05-11 11:08:22,1,2070.61,247.0,1,0,0,15.0
TXN1009014,retry,2026-03-27 19:16:49,1,9026.19,147.0,2,0,0,2.0
TXN1009014,reminder,2026-03-27 19:55:49,0,0.0,,1,1,0,1.0
TXN1009014,escalation,2026-03-27 21:54:49,0,0.0,,1,1,0,15.0
TXN1009016,retry,2026-03-15 08:36:44,0,0.0,,2,1,0,2.0
TXN1009016,reminder,2026-03-15 08:36:44,0,0.0,,1,1,0,1.0
TXN1009016,escalation,2026-03-15 09:04:44,1,2562.09,84.0,1,0,0,15.0
TXN1009018,retry,2026-05-27 20:32:27,1,10416.71,16.0,3,0,0,2.0
TXN1009018,reminder,2026-05-27 20:43:27,1,10416.71,357.0,2,0,0,1.0
TXN1009018,escalation,2026-05-27 19:30:27,0,0.0,,2,1,0,15.0
TXN1009023,retry,2026-02-17 18:55:20,1,5030.77,100.0,2,0,0,2.0
TXN1009023,reminder,2026-02-17 20:31:20,0,0.0,,1,1,0,1.0
TXN1009023,escalation,2026-02-17 20:49:20,0,0.0,,1,1,0,15.0
TXN1009026,retry,2026-05-07 20:48:50,1,2288.28,269.0,5,0,1,2.0
TXN1009026,reminder,2026-05-07 21:45:50,0,0.0,,4,1,0,1.0
TXN1009026,escalation,2026-05-07 18:55:50,1,2288.28,24.0,4,0,0,15.0
TXN1009032,retry,2026-04-30 18:41:08,0,0.0,,2,1,0,2.0
TXN1009032,reminder,2026-04-30 17:27:08,1,1227.15,318.0,1,0,0,1.0
TXN1009032,escalation,2026-04-30 17:41:08,1,1227.15,262.0,1,0,0,15.0
TXN1009033,retry,2026-01-06 16:14:34,0,0.0,,2,1,0,2.0
TXN1009033,reminder,2026-01-06 14:58:34,1,1376.51,53.0,1,0,0,1.0
TXN1009033,escalation,2026-01-06 14:57:34,1,1376.51,327.0,1,0,0,15.0
TXN1009036,retry,2026-01-11 13:14:39,1,11150.37,26.0,2,0,0,2.0
TXN1009036,reminder,2026-01-11 12:43:39,1,11150.37,29.0,1,0,0,1.0
TXN1009036,escalation,2026-01-11 10:56:39,0,0.0,,1,1,0,15.0
TXN1009039,retry,2026-02-19 02:30:56,1,3456.66,24.0,4,0,1,2.0
