transaction_id,customer_id,order_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_source,failure_step,attempt_number,checkout_started,checkout_duration_sec,is_subscription,subscription_status,device_type,is_new_device,hour_of_day,day_of_week
TXN1008549,C100161,order_1008549,15888.34,INR,upi,2026-01-13 00:35:44,success,,,,1,False,67.7,False,,mobile,False,0,1
TXN1008550,C102205,order_1008550,15669.69,INR,upi,2026-03-20 12:39:32,failed,issuer_decline,issuer,authentication,1,True,89.5,False,,mobile,False,12,4
TXN1008551,C102101,order_1008551,1370.55,INR,card,2026-01-01 14:09:41,failed,issuer_decline,issuer,authentication,2,True,152.1,False,,mobile,False,14,3
TXN1008552,C101415,order_1008552,2571.48,INR,card,2026-01-31 19:57:29,success,,,,1,False,92.1,False,,mobile,True,19,5
TXN1008553,C102070,order_1008553,4618.04,INR,upi,2026-02-27 02:57:18,abandoned,,,,1,True,95.5,False,,mobile,False,2,4
TXN1008554,C101673,order_1008554,602.42,INR,upi,2026-06-13 18:40:42,success,,,,1,False,134.3,False,,mobile,False,18,5
TXN1008555,C102004,order_1008555,7066.88,INR,card,2026-01-06 07:54:15,subscription_failed,insufficient_funds,customer,authorization,4,True,121.7,True,halted,mobile,False,7,1
TXN1008556,C100141,order_1008556,698.2,INR,upi,2026-02-10 22:38:23,success,,,,1,False,17.3,False,,mobile,False,22,1
TXN1008557,C102037,order_1008557,3629.89,INR,upi,2026-06-05 18:09:53,failed,insufficient_funds,customer,authorization,2,True,108.8,False,,mobile,True,18,4
TXN1008558,C100535,order_1008558,8514.93,INR,upi,2026-06-24 23:06:31,failed,insufficient_funds,customer,authentication,1,True,13.9,False,,mobile,False,23,2
TXN1008559,C102457,order_1008559,503.04,INR,upi,2026-04-01 16:21:08,success,,,,1,False,63.3,False,,desktop,False,16,2
TXN1008560,C102415,order_1008560,3952.54,INR,upi,2026-06-23 08:03:49,failed,issuer_decline,issuer,payment_initiation,2,True,76.5,False,,mobile,True,8,1
TXN1008561,C100138,order_1008561,3895.4,INR,upi,2026-05-09 00:48:29,success,,,,1,False,82.0,False,,mobile,True,0,5
TXN1008562,C101629,order_1008562,3997.66,INR,netbanking,2026-03-07 16:38:59,failed,insufficient_funds,customer,authorization,2,True,131.1,False,,desktop,False,16,5
TXN1008563,C100959,order_1008563,3428.11,INR,upi,2026-05-06 12:52:23,abandoned,,,,1,True,29.1,False,,mobile,False,12,2
TXN1008564,C100637,order_1008564,2038.72,INR,upi,2026-05-26 13:53:54,success,,,,1,False,110.9,False,,mobile,False,13,1
TXN1008565,C102421,order_1008565,1517.48,INR,upi,2026-06-10 09:24:39,success,,,,1,False,52.1,False,,mobile,False,9,2
TXN1008566,C101003,order_1008566,2831.01,INR,upi,2026-03-17 08:41:37,failed,insufficient_funds,customer,authorization,3,True,57.9,False,,mobile,True,8,1
TXN1008567,C101381,order_1008567,5751.51,INR,card,2026-01-19 11:33:32,success,,,,1,False,74.7,False,,mobile,True,11,0
TXN1008568,C100783,order_1008568,4424.03,INR,card,2026-05-06 23:38:09,success,,,,1,False,103.1,False,,desktop,False,23,2
TXN1008569,C101705,order_1008569,24628.93,INR,upi,2026-01-08 20:12:27,success,,,,1,False,81.0,False,,tablet,False,20,3
TXN1008570,C100631,order_1008570,17949.26,INR,card,2026-04-12 11:29:26,success,,,,1,False,37.6,False,,mobile,False,11,6
TXN1008571,C100904,order_1008571,37775.36,INR,upi,2026-05-09 08:18:31,failed,issuer_decline,issuer,authentication,2,True,148.7,False,,mobile,False,8,5
TXN1008572,C101762,order_1008572,7708.92,INR,card,2026-04-05 16:54:57,failed,insufficient_funds,customer,authentication,1,True,93.1,False,,mobile,False,16,6
TXN1008573,C100529,order_1008573,8223.91,INR,upi,2026-05-28 20:39:23,success,,,,1,False,99.5,False,,mobile,False,20,3
TXN1008574,C101961,order_1008574,3192.79,INR,netbanking,2026-05-27 16:45:16,success,,,,1,False,61.7,False,,mobile,False,16,2
TXN1008575,C102446,order_1008575,709.47,INR,upi,2026-01-03 03:07:53,success,,,,1,False,106.9,False,,desktop,True,3,5
TXN1008576,C101759,order_1008576,58317.97,INR,upi,2026-05-07 21:40:51,abandoned,,,,1,True,35.9,False,,desktop,False,21,3
TXN1008577,C100904,order_1008577,29709.44,INR,upi,2026-04-08 09:26:12,failed,network_error,network,authorization,2,True,83.3,False,,mobile,False,9,2
TXN1008578,C100453,order_1008578,4308.88,INR,upi,2026-03-10 21:27:27,success,,,,1,False,78.7,False,,desktop,False,21,1
TXN1008579,C101402,order_1008579,14938.33,INR,card,2026-03-13 19:49:02,success,,,,1,False,104.5,False,,mobile,False,19,4
TXN1008580,C101094,order_1008580,5615.04,INR,card,2026-06-03 12:54:07,abandoned,,,,1,True,8.0,False,,desktop,False,12,2
TXN1008581,C100609,order_1008581,9042.7,INR,card,2026-06-14 00:57:36,success,,,,1,False,103.4,False,,desktop,False,0,6
TXN1008582,C100917,order_1008582,918.12,INR,upi,2026-04-24 11:03:33,success,,,,1,False,33.9,False,,desktop,False,11,4
TXN1008583,C102417,order_1008583,5859.28,INR,upi,2026-05-06 14:27:10,success,,,,1,False,51.0,False,,mobile,False,14,2
TXN1008584,C100422,order_1008584,7187.25,INR,upi,2026-03-29 12:48:30,success,,,,1,False,70.2,False,,mobile,True,12,6
TXN1008585,C100646,order_1008585,855.11,INR,wallet,2026-06-26 13:38:44,abandoned,,,,1,True,49.1,False,,desktop,True,13,4
TXN1008586,C100871,order_1008586,4155.78,INR,upi,2026-05-09 17:19:39,abandoned,,,,1,True,166.8,False,,mobile,True,17,5
TXN1008587,C102284,order_1008587,4979.91,INR,netbanking,2026-03-05 08:15:39,success,,,,1,False,113.9,False,,mobile,False,8,3
TXN1008588,C100895,order_1008588,3930.1,INR,wallet,2026-06-05 08:42:29,failed,issuer_decline,issuer,authentication,1,True,152.0,False,,desktop,False,8,4
TXN1008589,C100729,order_1008589,2764.98,INR,upi,2026-01-26 09:44:24,failed,issuer_decline,issuer,payment_initiation,1,True,147.9,False,,mobile,False,9,0
TXN1008590,C100743,order_1008590,6686.48,INR,netbanking,2026-01-13 16:29:29,success,,,,1,False,132.3,False,,mobile,False,16,1
TXN1008591,C102367,order_1008591,6429.08,INR,card,2026-05-15 05:55:25,abandoned,,,,1,True,192.7,False,,mobile,False,5,4
TXN1008592,C100884,order_1008592,1834.08,INR,upi,2026-05-02 08:53:19,success,,,,1,False,5.0,False,,mobile,True,8,5
TXN1008593,C100918,order_1008593,5546.7,INR,card,2026-05-16 03:34:43,success,,,,1,False,53.3,False,,mobile,False,3,5
TXN1008594,C100911,order_1008594,1216.83,INR,upi,2026-01-21 08:16:37,subscription_failed,network_error,network,authorization,1,True,171.3,True,pending,desktop,False,8,2
TXN1008595,C102180,order_1008595,4516.71,INR,upi,2026-03-17 17:07:25,failed,network_error,network,payment_initiation,1,True,238.7,False,,desktop,False,17,1
TXN1008596,C101775,order_1008596,4672.86,INR,upi,2026-05-04 11:26:34,success,,,,1,False,84.7,False,,mobile,False,11,0
TXN1008597,C101499,order_1008597,30436.72,INR,card,2026-02-04 06:50:45,success,,,,1,False,85.4,False,,desktop,False,6,2
TXN1008598,C100533,order_1008598,2715.87,INR,upi,2026-05-17 01:04:53,failed,issuer_decline,issuer,authorization,3,True,8.0,False,,mobile,True,1,6
TXN1008599,C100284,order_1008599,7414.2,INR,wallet,2026-01-15 01:03:42,failed,technical_error,system,authentication,1,True,111.0,False,,mobile,False,1,3
TXN1008600,C100220,order_1008600,2750.67,INR,netbanking,2026-04-01 15:12:05,success,,,,1,False,107.8,False,,desktop,False,15,2
TXN1008601,C100739,order_1008601,16557.54,INR,card,2026-04-26 07:15:04,failed,insufficient_funds,customer,authorization,2,True,55.3,False,,desktop,False,7,6
TXN1008602,C101978,order_1008602,4562.15,INR,card,2026-05-28 13:35:55,failed,network_error,network,capture,2,True,108.4,False,,mobile,True,13,3
TXN1008603,C101902,order_1008603,4384.28,INR,netbanking,2026-02-05 18:18:12,failed,network_error,network,payment_initiation,1,True,74.9,False,,desktop,False,18,3
TXN1008604,C101955,order_1008604,5331.13,INR,upi,2026-06-01 01:13:33,success,,,,1,False,44.0,False,,desktop,False,1,0
TXN1008605,C101668,order_1008605,4155.57,INR,card,2026-01-14 11:01:37,subscription_failed,authentication_failed,customer,authentication,1,True,149.6,True,pending,mobile,False,11,2
TXN1008606,C101289,order_1008606,1812.41,INR,upi,2026-03-22 10:21:00,success,,,,1,False,33.2,False,,mobile,False,10,6
TXN1008607,C100890,order_1008607,7317.19,INR,netbanking,2026-04-25 16:01:02,failed,limit_exceeded,customer,authorization,2,True,111.1,False,,mobile,False,16,5
TXN1008608,C101816,order_1008608,3129.41,INR,upi,2026-03-12 22:40:47,success,,,,1,False,125.6,False,,mobile,False,22,3
TXN1008609,C100488,order_1008609,5721.54,INR,card,2026-04-23 07:58:50,abandoned,,,,1,True,135.3,False,,desktop,False,7,3
TXN1008610,C100171,order_1008610,3058.82,INR,card,2026-01-31 02:25:40,abandoned,,,,1,True,83.6,False,,mobile,True,2,5
TXN1008611,C102072,order_1008611,5780.6,INR,card,2026-04-06 11:36:52,abandoned,,,,1,True,146.9,False,,mobile,False,11,0
TXN1008612,C101186,order_1008612,2691.69,INR,upi,2026-06-18 06:19:31,success,,,,1,False,103.4,False,,mobile,False,6,3
TXN1008613,C101555,order_1008613,8180.36,INR,upi,2026-05-17 02:24:09,failed,limit_exceeded,customer,authentication,2,True,181.8,False,,mobile,False,2,6
TXN1008614,C102392,order_1008614,1407.36,INR,card,2026-06-13 14:02:09,success,,,,1,False,70.4,False,,mobile,False,14,5
TXN1008615,C101704,order_1008615,1544.67,INR,upi,2026-03-06 07:03:52,success,,,,1,False,58.5,False,,tablet,False,7,4
TXN1008616,C101910,order_1008616,984.96,INR,netbanking,2026-02-01 14:22:05,abandoned,,,,1,True,126.2,False,,desktop,False,14,6
TXN1008617,C101197,order_1008617,16250.55,INR,upi,2026-04-04 02:40:11,failed,network_error,network,authorization,2,True,78.5,False,,tablet,False,2,5
TXN1008618,C100796,order_1008618,831.6,INR,upi,2026-01-09 18:19:37,failed,insufficient_funds,customer,authorization,1,True,8.0,False,,desktop,False,18,4
TXN1008619,C100875,order_1008619,9557.55,INR,upi,2026-06-21 16:45:27,success,,,,1,False,5.0,False,,desktop,False,16,6
TXN1008620,C102252,order_1008620,9171.78,INR,upi,2026-04-27 19:09:17,success,,,,1,False,82.1,False,,mobile,True,19,0
TXN1008621,C100955,order_1008621,3130.19,INR,netbanking,2026-02-18 11:13:06,success,,,,1,False,66.3,False,,mobile,False,11,2
TXN1008622,C102333,order_1008622,7715.09,INR,card,2026-03-09 19:03:05,success,,,,1,False,83.2,False,,desktop,True,19,0
TXN1008623,C100077,order_1008623,6290.82,INR,card,2026-01-23 15:02:01,abandoned,,,,1,True,93.9,False,,mobile,False,15,4
TXN1008624,C100731,order_1008624,6105.67,INR,wallet,2026-06-07 13:54:31,success,,,,1,False,97.4,False,,desktop,False,13,6
TXN1008625,C102359,order_1008625,1746.72,INR,upi,2026-03-11 01:36:38,success,,,,1,False,85.8,False,,mobile,False,1,2
TXN1008626,C101449,order_1008626,11651.96,INR,upi,2026-06-16 01:38:54,success,,,,1,False,65.5,False,,desktop,False,1,1
TXN1008627,C100916,order_1008627,1443.29,INR,upi,2026-04-01 15:35:08,success,,,,1,False,84.0,False,,mobile,True,15,2
TXN1008628,C100439,order_1008628,1128.76,INR,upi,2026-01-25 16:34:12,success,,,,1,False,116.3,False,,mobile,False,16,6
TXN1008629,C101207,order_1008629,4781.41,INR,upi,2026-05-25 21:55:43,failed,authentication_failed,customer,authorization,1,True,176.1,False,,desktop,False,21,0
TXN1008630,C102393,order_1008630,469.95,INR,upi,2026-02-07 16:15:45,success,,,,1,False,5.0,False,,mobile,True,16,5
TXN1008631,C100892,order_1008631,6004.33,INR,card,2026-03-29 15:58:46,success,,,,1,False,103.3,False,,mobile,False,15,6
TXN1008632,C101204,order_1008632,7831.14,INR,upi,2026-01-11 05:01:22,success,,,,1,False,91.5,False,,mobile,True,5,6
TXN1008633,C100887,order_1008633,1420.29,INR,card,2026-04-29 12:54:54,failed,insufficient_funds,customer,payment_initiation,2,True,205.6,False,,mobile,True,12,2
TXN1008634,C102151,order_1008634,7932.56,INR,upi,2026-05-31 01:51:16,success,,,,1,False,73.9,False,,mobile,True,1,6
TXN1008635,C101714,order_1008635,3786.89,INR,card,2026-04-18 21:41:12,success,,,,1,False,61.0,False,,mobile,False,21,5
TXN1008636,C101542,order_1008636,8044.97,INR,card,2026-04-22 14:44:20,abandoned,,,,1,True,145.1,False,,mobile,False,14,2
TXN1008637,C101675,order_1008637,23419.29,INR,upi,2026-03-23 09:29:39,success,,,,1,False,100.3,False,,mobile,False,9,0
TXN1008638,C101029,order_1008638,7246.64,INR,card,2026-06-20 04:37:09,success,,,,1,False,91.5,False,,mobile,False,4,5
TXN1008639,C102025,order_1008639,8001.53,INR,card,2026-05-24 17:02:45,abandoned,,,,1,True,163.5,False,,mobile,False,17,6
TXN1008640,C101534,order_1008640,699.97,INR,upi,2026-02-10 19:23:28,success,,,,1,False,114.9,False,,mobile,True,19,1
TXN1008641,C100179,order_1008641,9806.87,INR,upi,2026-01-22 09:05:35,failed,insufficient_funds,customer,authentication,2,True,161.8,False,,desktop,False,9,3
TXN1008642,C100933,order_1008642,4438.62,INR,upi,2026-04-16 22:00:02,success,,,,1,False,46.7,False,,mobile,False,22,3
TXN1008643,C102185,order_1008643,17863.05,INR,netbanking,2026-05-16 12:15:26,success,,,,1,False,125.4,False,,mobile,False,12,5
TXN1008644,C100636,order_1008644,1829.27,INR,upi,2026-03-12 12:54:41,success,,,,1,False,94.5,False,,mobile,False,12,3
TXN1008645,C102391,order_1008645,2124.77,INR,card,2026-04-23 16:26:08,success,,,,1,False,55.3,False,,desktop,False,16,3
TXN1008646,C102037,order_1008646,4343.0,INR,card,2026-04-10 16:53:00,success,,,,1,False,74.9,False,,mobile,False,16,4
TXN1008647,C102472,order_1008647,10305.98,INR,upi,2026-06-20 04:22:42,success,,,,1,False,142.5,False,,desktop,False,4,5
TXN1008648,C101994,order_1008648,7210.35,INR,upi,2026-02-22 12:34:58,success,,,,1,False,62.5,False,,mobile,False,12,6
TXN1008649,C100321,order_1008649,4400.82,INR,upi,2026-02-22 03:15:50,success,,,,1,False,45.7,False,,mobile,False,3,6
TXN1008650,C100477,order_1008650,4299.53,INR,upi,2026-04-30 16:47:35,success,,,,1,False,72.6,False,,mobile,False,16,3
TXN1008651,C101216,order_1008651,65373.49,INR,upi,2026-01-31 19:32:30,success,,,,1,False,101.4,False,,mobile,False,19,5
TXN1008652,C100895,order_1008652,4777.74,INR,card,2026-05-20 02:34:49,success,,,,1,False,83.5,False,,mobile,False,2,2
TXN1008653,C102347,order_1008653,6138.93,INR,card,2026-02-22 05:49:31,abandoned,,,,1,True,92.0,False,,desktop,False,5,6
TXN1008654,C102121,order_1008654,6121.8,INR,upi,2026-03-23 10:34:19,subscription_failed,network_error,network,payment_initiation,3,True,112.5,True,pending,desktop,False,10,0
TXN1008655,C101897,order_1008655,1306.17,INR,upi,2026-02-13 14:16:25,success,,,,1,False,28.8,False,,mobile,True,14,4
TXN1008656,C102352,order_1008656,4822.77,INR,card,2026-05-09 02:48:24,success,,,,1,False,108.8,False,,mobile,False,2,5
TXN1008657,C100150,order_1008657,1143.71,INR,upi,2026-06-05 02:42:39,success,,,,1,False,30.2,False,,desktop,False,2,4
TXN1008658,C101754,order_1008658,7877.19,INR,card,2026-05-05 20:08:17,success,,,,1,False,29.8,False,,desktop,False,20,1
TXN1008659,C102175,order_1008659,1337.47,INR,upi,2026-04-26 14:01:24,success,,,,1,False,44.5,False,,desktop,False,14,6
TXN1008660,C102437,order_1008660,4611.37,INR,card,2026-06-27 02:28:42,abandoned,,,,1,True,148.7,False,,mobile,False,2,5
TXN1008661,C102096,order_1008661,5843.8,INR,card,2026-04-02 09:23:50,abandoned,,,,1,True,48.8,False,,mobile,True,9,3
TXN1008662,C102022,order_1008662,11792.93,INR,netbanking,2026-02-15 22:54:09,success,,,,1,False,9.9,False,,mobile,True,22,6
TXN1008663,C101950,order_1008663,18018.19,INR,upi,2026-05-15 09:38:04,success,,,,1,False,119.1,False,,mobile,False,9,4
TXN1008664,C100320,order_1008664,28611.63,INR,upi,2026-03-17 18:24:01,success,,,,1,False,16.5,False,,mobile,False,18,1
TXN1008665,C101029,order_1008665,7956.61,INR,card,2026-01-12 02:06:37,failed,issuer_decline,issuer,authentication,3,True,63.5,False,,mobile,False,2,0
TXN1008666,C102189,order_1008666,40526.49,INR,upi,2026-04-19 11:18:56,failed,limit_exceeded,customer,authentication,1,True,26.5,False,,mobile,False,11,6
TXN1008667,C101580,order_1008667,3356.9,INR,upi,2026-03-10 03:03:42,success,,,,1,False,166.1,False,,mobile,False,3,1
TXN1008668,C100650,order_1008668,1556.33,INR,netbanking,2026-01-02 04:55:49,success,,,,1,False,45.2,False,,mobile,False,4,4
TXN1008669,C101789,order_1008669,979.07,INR,upi,2026-03-04 11:35:31,failed,authentication_failed,customer,authorization,2,True,82.8,False,,mobile,False,11,2
TXN1008670,C100065,order_1008670,10317.56,INR,card,2026-05-11 02:50:55,success,,,,1,False,118.7,False,,mobile,False,2,0
TXN1008671,C100991,order_1008671,2056.78,INR,upi,2026-06-15 18:48:41,failed,authentication_failed,customer,payment_initiation,2,True,8.0,False,,desktop,False,18,0
TXN1008672,C101885,order_1008672,3050.25,INR,card,2026-06-15 03:47:10,success,,,,1,False,99.7,False,,mobile,False,3,0
TXN1008673,C101960,order_1008673,24181.81,INR,upi,2026-02-28 14:27:58,success,,,,1,False,67.7,False,,mobile,True,14,5
TXN1008674,C101272,order_1008674,1019.52,INR,upi,2026-06-08 22:58:55,success,,,,1,False,104.5,False,,tablet,False,22,0
TXN1008675,C100683,order_1008675,6378.4,INR,upi,2026-02-24 02:54:04,failed,authentication_failed,customer,authorization,3,True,205.2,False,,mobile,False,2,1
TXN1008676,C101241,order_1008676,8333.04,INR,upi,2026-01-15 21:00:46,success,,,,1,False,52.7,False,,mobile,False,21,3
TXN1008677,C100459,order_1008677,13997.19,INR,card,2026-06-19 06:02:43,success,,,,1,False,43.9,False,,desktop,False,6,4
TXN1008678,C102340,order_1008678,2174.78,INR,upi,2026-03-16 17:22:02,success,,,,1,False,25.7,False,,desktop,True,17,0
TXN1008679,C102147,order_1008679,13976.75,INR,upi,2026-05-29 19:58:12,abandoned,,,,1,True,149.6,False,,mobile,False,19,4
TXN1008680,C101805,order_1008680,1934.9,INR,upi,2026-06-06 11:00:41,success,,,,1,False,52.0,False,,desktop,False,11,5
TXN1008681,C100848,order_1008681,7024.02,INR,upi,2026-05-14 00:09:37,abandoned,,,,1,True,8.0,False,,desktop,False,0,3
TXN1008682,C100358,order_1008682,7607.64,INR,upi,2026-03-10 21:01:36,abandoned,,,,1,True,131.7,False,,mobile,False,21,1
TXN1008683,C100141,order_1008683,1045.45,INR,card,2026-01-11 01:03:21,success,,,,1,False,80.6,False,,desktop,False,1,6
TXN1008684,C100958,order_1008684,3366.12,INR,card,2026-05-30 04:45:00,abandoned,,,,1,True,89.1,False,,desktop,False,4,5
TXN1008685,C102081,order_1008685,2206.75,INR,upi,2026-02-14 14:48:44,success,,,,1,False,51.8,False,,desktop,False,14,5
TXN1008686,C100924,order_1008686,2323.87,INR,card,2026-06-14 10:36:00,failed,issuer_decline,issuer,capture,1,True,141.8,False,,desktop,True,10,6
TXN1008687,C101997,order_1008687,12926.47,INR,upi,2026-02-05 14:45:25,success,,,,1,False,113.4,False,,mobile,False,14,3
TXN1008688,C100441,order_1008688,1365.24,INR,upi,2026-01-16 01:06:32,failed,authentication_failed,customer,authorization,3,True,136.7,False,,mobile,False,1,4
TXN1008689,C102005,order_1008689,5331.55,INR,upi,2026-06-02 21:12:12,failed,network_error,network,authorization,1,True,97.2,False,,mobile,False,21,1
TXN1008690,C100192,order_1008690,16084.94,INR,card,2026-01-19 14:52:38,success,,,,1,False,48.0,False,,mobile,False,14,0
TXN1008691,C100852,order_1008691,4897.62,INR,upi,2026-06-18 06:48:52,success,,,,1,False,102.1,False,,desktop,False,6,3
TXN1008692,C100375,order_1008692,1133.85,INR,upi,2026-02-06 12:21:16,success,,,,1,False,61.7,False,,mobile,True,12,4
TXN1008693,C101508,order_1008693,12110.4,INR,card,2026-05-02 21:41:28,success,,,,1,False,5.0,False,,mobile,False,21,5
TXN1008694,C100469,order_1008694,10433.61,INR,upi,2026-03-01 13:38:55,success,,,,1,False,5.0,False,,tablet,False,13,6
TXN1008695,C100034,order_1008695,4793.39,INR,card,2026-06-03 20:58:13,failed,issuer_decline,issuer,authorization,2,True,8.0,False,,desktop,False,20,2
TXN1008696,C100804,order_1008696,1490.45,INR,upi,2026-02-17 18:47:51,success,,,,1,False,35.4,False,,mobile,True,18,1
TXN1008697,C100005,order_1008697,11699.12,INR,upi,2026-03-28 04:57:27,success,,,,1,False,72.5,False,,mobile,False,4,5
TXN1008698,C100948,order_1008698,5293.28,INR,upi,2026-04-27 05:05:50,subscription_failed,limit_exceeded,customer,authentication,2,True,118.2,True,pending,mobile,False,5,0
TXN1008699,C100648,order_1008699,16517.19,INR,upi,2026-01-25 09:24:52,success,,,,1,False,72.3,False,,mobile,False,9,6
TXN1008700,C102333,order_1008700,1433.32,INR,netbanking,2026-03-12 17:34:17,failed,network_error,network,authorization,3,True,150.3,False,,mobile,False,17,3
TXN1008701,C101313,order_1008701,624.07,INR,upi,2026-05-13 23:48:25,success,,,,1,False,106.7,False,,mobile,True,23,2
TXN1008702,C101099,order_1008702,3976.32,INR,card,2026-06-29 03:46:29,failed,insufficient_funds,customer,authorization,1,True,8.0,False,,desktop,True,3,0
TXN1008703,C101500,order_1008703,3221.22,INR,card,2026-06-08 23:04:56,failed,issuer_decline,issuer,authentication,4,True,54.6,False,,desktop,False,23,0
TXN1008704,C100342,order_1008704,1682.16,INR,upi,2026-06-25 21:02:15,success,,,,1,False,67.6,False,,mobile,False,21,3
TXN1008705,C100333,order_1008705,3019.63,INR,card,2026-06-05 19:04:42,success,,,,1,False,53.1,False,,mobile,False,19,4
TXN1008706,C100385,order_1008706,23000.07,INR,upi,2026-05-12 15:35:52,success,,,,1,False,25.3,False,,mobile,False,15,1
TXN1008707,C102169,order_1008707,3076.15,INR,wallet,2026-02-06 22:19:01,success,,,,1,False,41.8,False,,tablet,False,22,4
TXN1008708,C101863,order_1008708,29582.45,INR,upi,2026-02-01 08:40:50,failed,issuer_decline,issuer,authentication,2,True,124.8,False,,desktop,False,8,6
TXN1008709,C102398,order_1008709,3971.12,INR,upi,2026-06-22 20:16:37,failed,network_error,network,authentication,2,True,128.2,False,,mobile,False,20,0
TXN1008710,C102031,order_1008710,6698.92,INR,netbanking,2026-01-22 20:45:08,success,,,,1,False,39.8,False,,mobile,False,20,3
TXN1008711,C100298,order_1008711,1858.85,INR,card,2026-03-21 12:32:56,success,,,,1,False,80.8,False,,desktop,False,12,5
TXN1008712,C100413,order_1008712,10707.18,INR,card,2026-02-01 18:36:15,success,,,,1,False,53.1,False,,desktop,False,18,6
TXN1008713,C102059,order_1008713,3409.31,INR,upi,2026-03-30 22:36:54,success,,,,1,False,45.0,False,,mobile,True,22,0
TXN1008714,C101367,order_1008714,5270.88,INR,upi,2026-03-01 10:19:29,success,,,,1,False,55.0,False,,mobile,False,10,6
TXN1008715,C101535,order_1008715,5663.34,INR,wallet,2026-03-31 03:17:17,success,,,,1,False,103.4,False,,mobile,False,3,1
TXN1008716,C100584,order_1008716,16596.74,INR,card,2026-06-02 21:34:57,success,,,,1,False,68.6,False,,mobile,False,21,1
TXN1008717,C101255,order_1008717,5025.41,INR,card,2026-02-10 11:43:38,abandoned,,,,1,True,121.6,False,,mobile,False,11,1
TXN1008718,C102255,order_1008718,16854.51,INR,wallet,2026-06-22 12:05:25,success,,,,1,False,54.5,False,,desktop,False,12,0
TXN1008719,C101222,order_1008719,5359.54,INR,card,2026-03-30 09:32:05,success,,,,1,False,48.1,False,,mobile,False,9,0
TXN1008720,C101719,order_1008720,2538.72,INR,card,2026-03-07 09:21:05,success,,,,1,False,121.0,False,,mobile,False,9,5
TXN1008721,C101874,order_1008721,20515.43,INR,upi,2026-04-15 06:56:59,failed,authentication_failed,customer,capture,3,True,122.1,False,,mobile,False,6,2
TXN1008722,C102312,order_1008722,6051.02,INR,upi,2026-05-25 08:05:23,failed,authentication_failed,customer,authorization,2,True,88.0,False,,mobile,True,8,0
TXN1008723,C100522,order_1008723,4929.12,INR,card,2026-06-18 09:03:52,failed,authentication_failed,customer,capture,3,True,17.1,False,,mobile,False,9,3
TXN1008724,C102276,order_1008724,5731.56,INR,wallet,2026-02-08 20:11:14,success,,,,1,False,53.7,False,,desktop,False,20,6
TXN1008725,C101522,order_1008725,12179.68,INR,upi,2026-06-22 20:26:56,success,,,,1,False,134.8,False,,desktop,False,20,0
TXN1008726,C102082,order_1008726,7027.37,INR,card,2026-04-29 20:57:30,failed,network_error,network,payment_initiation,1,True,119.7,False,,mobile,False,20,2
TXN1008727,C100653,order_1008727,2585.66,INR,upi,2026-02-10 05:40:43,abandoned,,,,1,True,57.5,False,,desktop,False,5,1
TXN1008728,C100294,order_1008728,1869.66,INR,upi,2026-01-19 07:07:08,abandoned,,,,1,True,55.4,False,,desktop,False,7,0
TXN1008729,C100212,order_1008729,893.12,INR,upi,2026-01-25 22:03:53,abandoned,,,,1,True,76.8,False,,mobile,False,22,6
TXN1008730,C100958,order_1008730,12000.01,INR,upi,2026-01-16 14:17:55,success,,,,1,False,84.2,False,,desktop,False,14,4
TXN1008731,C101382,order_1008731,2059.68,INR,upi,2026-02-07 21:51:58,success,,,,1,False,98.9,False,,mobile,False,21,5
TXN1008732,C100719,order_1008732,23110.21,INR,upi,2026-05-21 11:55:41,failed,issuer_decline,issuer,authentication,2,True,116.3,False,,mobile,False,11,3
TXN1008733,C100671,order_1008733,8584.23,INR,card,2026-02-25 09:50:40,failed,technical_error,system,authorization,2,True,40.7,False,,desktop,True,9,2
TXN1008734,C102040,order_1008734,3711.29,INR,upi,2026-03-03 16:20:51,success,,,,1,False,81.9,False,,desktop,False,16,1
TXN1008735,C101856,order_1008735,543.61,INR,card,2026-04-08 06:17:01,failed,issuer_decline,issuer,authentication,2,True,146.7,False,,mobile,False,6,2
TXN1008736,C101585,order_1008736,21318.74,INR,upi,2026-02-05 19:58:33,subscription_failed,technical_error,system,authorization,2,True,152.5,True,halted,mobile,False,19,3
TXN1008737,C101626,order_1008737,5773.07,INR,upi,2026-03-23 08:58:46,success,,,,1,False,5.0,False,,mobile,False,8,0
TXN1008738,C102115,order_1008738,12962.57,INR,upi,2026-03-11 10:49:47,success,,,,1,False,101.7,False,,desktop,False,10,2
TXN1008739,C100560,order_1008739,337.97,INR,card,2026-01-02 16:04:42,success,,,,1,False,83.1,False,,mobile,False,16,4
TXN1008740,C102349,order_1008740,3599.02,INR,upi,2026-05-30 08:39:53,success,,,,1,False,36.5,False,,desktop,False,8,5
TXN1008741,C102153,order_1008741,3940.72,INR,netbanking,2026-01-09 19:44:54,failed,insufficient_funds,customer,authorization,1,True,110.5,False,,mobile,False,19,4
TXN1008742,C100859,order_1008742,1157.3,INR,upi,2026-05-16 20:59:06,failed,insufficient_funds,customer,capture,1,True,153.9,False,,mobile,False,20,5
TXN1008743,C100867,order_1008743,6670.23,INR,upi,2026-05-12 08:09:55,success,,,,1,False,50.6,False,,mobile,False,8,1
TXN1008744,C100461,order_1008744,933.37,INR,upi,2026-03-09 05:26:09,abandoned,,,,1,True,142.7,False,,tablet,False,5,0
